,from_id,to_id,duration,length
0,105,166,231.2,1138.1
1,105,0,760.1,6551.8
2,105,1,1121.8,13155.0
3,105,2,632.5,5210.3
4,105,3,233.3,1344.4
5,105,4,830.3,7320.7
6,105,5,437.3,3043.8
7,105,6,579.0,4416.3
8,105,7,329.0,2321.7
9,105,8,1020.7,9648.5
10,105,9,1785.3,18408.7
11,105,10,2175.0,34737.8
12,105,11,685.4,5298.3
13,105,12,604.6,4725.8
14,105,13,359.5,2471.3
15,105,14,800.8,5384.5
16,105,15,1774.1,22295.0
17,105,16,306.9,2074.5
18,105,17,773.7,6257.4
19,105,18,371.4,2547.7
20,105,19,409.9,2947.9
21,105,20,1940.7,30527.5
22,105,21,675.5,5484.0
23,105,22,467.0,3417.8
24,105,23,2000.5,24295.6
25,105,24,1685.5,23754.1
26,105,25,1671.3,14617.3
27,105,26,584.1,4039.4
28,105,27,949.4,7331.4
29,105,28,1750.4,26653.3
30,105,29,462.4,3450.1
31,105,30,501.6,3673.9
32,105,31,913.7,9634.2
33,105,32,698.8,5316.5
34,105,33,457.3,3345.9
35,105,34,1495.7,15772.3
36,105,35,394.0,2854.5
37,105,36,409.1,3015.6
38,105,37,692.0,5721.3
39,105,38,705.5,5981.2
40,105,39,686.7,5708.6
41,105,40,511.3,3512.1
42,105,41,1193.6,16247.3
43,105,42,608.1,4710.8
44,105,43,436.9,3036.9
45,105,44,679.9,5420.0
46,105,45,181.4,946.3
47,105,46,126.5,360.7
48,105,47,800.8,5384.5
49,105,48,1435.3,12949.5
50,105,49,2097.5,33920.9
51,105,50,460.1,3418.2
52,105,51,2041.3,23841.8
53,105,52,347.6,2409.0
54,105,53,800.8,5384.5
55,105,54,568.5,3898.4
56,105,55,226.3,1130.0
57,105,56,1041.3,7796.5
58,105,57,1525.3,21684.9
59,105,58,492.7,3666.6
60,105,59,608.6,4589.9
61,105,60,1995.4,24217.0
62,105,61,986.3,12167.7
63,105,62,621.8,4435.8
64,105,63,379.7,2723.9
65,105,64,494.2,3607.2
66,105,65,268.2,1522.2
67,105,66,621.8,4435.8
68,105,67,1326.0,13529.5
69,105,68,278.2,1611.1
70,105,69,1316.9,12160.9
71,105,70,1179.8,11033.3
72,105,71,46.3,110.7
73,105,72,589.7,4206.9
74,105,73,404.8,2859.4
75,105,74,1605.9,21229.3
76,105,75,413.3,2966.9
77,105,76,340.8,2339.2
78,105,77,792.3,6398.0
79,105,78,452.6,3351.6
80,105,79,1272.4,13345.3
81,105,80,382.3,2718.7
82,105,81,334.2,2296.2
83,105,82,552.3,4281.1
84,105,83,464.6,3206.4
85,105,84,1081.6,11329.5
86,105,85,441.6,3127.9
87,105,86,277.9,1736.3
88,105,87,688.0,5323.9
89,105,88,896.3,7028.0
90,105,89,432.0,3144.2
91,105,90,774.6,6645.9
92,105,91,270.4,1609.1
93,105,92,295.2,1831.2
94,105,93,589.4,4576.3
95,105,94,717.4,5517.3
96,105,95,495.7,3621.0
97,105,96,518.1,3835.6
98,105,97,809.5,7462.6
99,105,98,520.2,3773.2
100,105,99,1373.6,14152.7
101,105,100,2418.5,36129.5
102,105,101,2133.8,33404.4
103,105,102,438.5,3148.4
104,105,103,416.5,3006.2
105,105,104,148.0,666.9
106,105,106,427.5,3024.2
107,105,107,355.0,2476.7
108,105,108,1305.5,12976.1
109,105,109,1670.6,20476.0
110,105,110,1814.9,21323.2
111,105,111,525.0,4212.5
112,105,112,522.7,3908.5
113,105,113,414.6,2876.7
114,105,114,517.4,3910.1
115,105,115,509.4,3864.2
116,105,116,540.1,4118.2
117,105,117,524.5,3999.2
118,105,118,628.9,4967.1
119,105,119,924.7,9920.3
120,105,120,776.2,5721.6
121,105,121,365.5,2557.1
122,105,122,325.6,2172.2
123,105,123,438.3,3126.7
124,105,124,217.6,1059.3
125,105,125,630.3,4703.4
126,105,126,585.9,3937.1
127,105,127,472.5,3431.5
128,105,128,659.4,4868.1
129,105,129,922.3,7310.0
130,105,130,465.3,3199.0
131,105,131,679.9,5420.0
132,105,132,448.5,3255.8
133,105,133,685.3,5312.7
134,105,134,1329.6,15965.6
135,105,135,1365.2,12575.4
136,105,136,379.7,2723.9
137,105,137,1713.5,21410.3
138,105,138,386.7,2833.7
139,105,139,584.1,4039.4
140,105,140,574.8,4461.8
141,105,141,2193.2,30528.9
142,105,142,296.9,1955.4
143,105,143,441.3,3170.3
144,105,144,527.6,4033.9
145,105,145,283.8,1639.8
146,105,146,521.6,3820.5
147,105,147,505.0,3519.1
148,105,148,380.3,2692.6
149,105,149,2197.5,34282.3
150,105,150,519.2,3964.2
151,105,151,528.4,4044.0
152,105,152,205.1,1053.8
153,105,153,456.5,3365.8
154,105,154,220.5,870.8
155,105,155,243.5,1291.1
156,105,156,1054.7,7573.1
157,105,157,454.0,3352.3
158,105,158,1047.3,9908.0
159,105,159,2053.1,24010.3
160,105,160,1930.7,22794.5
161,105,161,382.1,2747.4
162,105,162,515.4,3828.9
163,105,163,1276.2,11818.5
164,105,164,685.8,5569.6
165,105,165,554.6,4466.3
