,from_id,to_id,duration,length
0,9,166,1639.7,18357.0
1,9,0,1669.3,20656.8
2,9,1,1043.0,11062.1
3,9,2,1332.2,16639.4
4,9,3,1739.2,21096.0
5,9,4,1702.0,18083.6
6,9,5,1411.6,15555.9
7,9,6,1298.2,15230.4
8,9,7,1553.8,17511.8
9,9,8,922.4,11198.7
10,9,10,2712.9,45236.8
11,9,11,1608.1,19763.8
12,9,12,1240.1,14965.3
13,9,13,1463.4,15979.7
14,9,14,1710.0,19489.4
15,9,15,2385.6,38775.2
16,9,16,1542.7,16585.4
17,9,17,1682.9,20362.3
18,9,18,1466.1,16846.4
19,9,19,1453.1,16924.4
20,9,20,1859.9,28669.2
21,9,21,1249.2,14935.6
22,9,22,1473.9,17106.4
23,9,23,722.2,7469.1
24,9,24,2572.9,37860.0
25,9,25,1765.1,18566.2
26,9,26,1477.1,17461.9
27,9,27,1339.1,15861.7
28,9,28,1007.5,11374.8
29,9,29,1389.0,16117.1
30,9,30,1439.5,17419.4
31,9,31,1801.1,23740.0
32,9,32,1306.1,15603.1
33,9,33,1368.2,16290.5
34,9,34,2047.1,31643.8
35,9,35,1404.9,16300.6
36,9,36,1398.3,16162.9
37,9,37,1601.2,19826.2
38,9,38,1440.5,16076.8
39,9,39,1595.9,19813.5
40,9,40,1591.8,19555.3
41,9,41,2081.0,30353.2
42,9,42,1549.6,19315.8
43,9,43,1443.7,16566.1
44,9,44,1253.6,14871.7
45,9,45,1633.1,17878.2
46,9,46,1749.5,18424.0
47,9,47,1710.0,19489.4
48,9,48,1626.5,22925.4
49,9,49,1268.7,15051.0
50,9,50,1460.2,17077.0
51,9,51,718.0,7554.4
52,9,52,1487.2,16859.9
53,9,53,1710.0,19489.4
54,9,54,1461.5,17320.8
55,9,55,1624.6,17624.7
56,9,56,1986.7,24620.5
57,9,57,1444.5,19826.6
58,9,58,1347.4,16092.2
59,9,59,1508.1,17752.8
60,9,60,2511.5,40449.8
61,9,61,1873.7,26273.6
62,9,62,1417.1,16732.1
63,9,63,1426.0,16468.5
64,9,64,1432.1,17352.7
65,9,65,1645.1,17802.3
66,9,66,1417.1,16732.1
67,9,67,2394.2,32030.2
68,9,68,1589.8,17751.3
69,9,69,809.8,8685.2
70,9,70,873.1,9750.1
71,9,71,1788.0,18542.4
72,9,72,1760.2,21120.3
73,9,73,1441.7,16390.7
74,9,74,2493.3,35335.2
75,9,75,1413.0,16258.6
76,9,76,1497.0,16152.3
77,9,77,1686.5,21924.1
78,9,78,1452.7,17010.4
79,9,79,2250.0,31982.0
80,9,80,1477.0,17017.4
81,9,81,1503.8,16929.5
82,9,82,1259.5,14144.7
83,9,83,1460.5,16497.7
84,9,84,1173.8,12087.5
85,9,85,1459.1,16660.8
86,9,86,1570.5,17140.0
87,9,87,1316.9,13268.3
88,9,88,1415.2,16125.0
89,9,89,1475.2,17120.7
90,9,90,1683.8,20750.9
91,9,91,1626.7,18132.2
92,9,92,1778.5,21470.1
93,9,93,1312.2,16140.0
94,9,94,1640.1,19982.8
95,9,95,1433.6,17366.5
96,9,96,1349.7,14934.6
97,9,97,1498.4,17479.3
98,9,98,1473.9,18423.0
99,9,99,482.2,4624.5
100,9,100,1391.2,15117.9
101,9,101,1390.8,15264.5
102,9,102,1440.6,16834.8
103,9,103,1459.7,16982.7
104,9,104,1678.6,18494.0
105,9,105,1790.7,18551.1
106,9,106,1444.4,16456.7
107,9,107,1441.3,15875.6
108,9,108,1752.3,25153.7
109,9,109,605.1,6299.2
110,9,110,479.7,4801.2
111,9,111,1986.2,18945.9
112,9,112,1362.9,16146.6
113,9,113,1912.6,20498.3
114,9,114,1313.5,15723.2
115,9,115,1364.3,16040.6
116,9,116,1293.6,15606.0
117,9,117,1413.1,17267.6
118,9,118,1293.1,15894.1
119,9,119,1812.1,24026.2
120,9,120,1989.3,25508.1
121,9,121,1863.5,20178.7
122,9,122,1510.4,17110.3
123,9,123,1425.1,16741.1
124,9,124,1713.3,18814.4
125,9,125,1376.7,14753.7
126,9,126,1478.9,17359.6
127,9,127,1495.1,17269.9
128,9,128,1773.7,21242.0
129,9,129,2012.8,27410.6
130,9,130,1579.6,19572.8
131,9,131,1253.6,14871.7
132,9,132,1489.4,17246.5
133,9,133,1314.2,13257.1
134,9,134,1311.4,14394.0
135,9,135,1556.4,22551.3
136,9,136,1426.0,16468.5
137,9,137,2247.2,37656.2
138,9,138,1416.4,16338.7
139,9,139,1477.1,17461.9
140,9,140,1484.0,18566.7
141,9,141,2729.7,42512.5
142,9,142,1516.0,16426.5
143,9,143,1437.2,16461.6
144,9,144,1416.2,17302.3
145,9,145,1598.9,17852.3
146,9,146,1332.8,15900.2
147,9,147,1412.0,17198.2
148,9,148,1473.3,16793.2
149,9,149,1454.5,16142.4
150,9,150,1312.4,15687.0
151,9,151,1314.0,15789.2
152,9,152,1718.3,20805.3
153,9,153,1419.3,16596.5
154,9,154,1717.9,17938.4
155,9,155,1652.9,18136.8
156,9,156,1437.2,16103.4
157,9,157,1384.8,15142.7
158,9,158,923.3,10860.3
159,9,159,2569.2,40243.1
160,9,160,2446.8,39027.3
161,9,161,1442.8,16522.7
162,9,162,1407.5,17097.3
163,9,163,1924.0,26827.1
164,9,164,1215.3,14978.4
165,9,165,1259.4,15304.9
