,from_id,to_id,duration,length
0,44,166,518.0,4342.6
1,44,0,536.6,6010.4
2,44,1,793.7,12055.3
3,44,2,199.5,1993.0
4,44,3,606.5,6449.5
5,44,4,1076.4,10128.7
6,44,5,307.6,2338.8
7,44,6,159.2,1142.8
8,44,7,430.6,3522.2
9,44,8,453.4,4910.4
10,44,9,1266.2,15102.2
11,44,10,1929.7,34197.2
12,44,11,475.4,5117.3
13,44,12,100.9,540.7
14,44,13,358.4,2853.3
15,44,14,577.3,4843.0
16,44,15,1966.3,26754.3
17,44,16,438.7,3368.3
18,44,17,550.2,5715.9
19,44,18,344.4,2832.0
20,44,19,313.9,2499.8
21,44,20,1612.6,29427.8
22,44,21,36.2,147.1
23,44,22,334.7,2681.8
24,44,23,1576.9,19400.0
25,44,24,1440.2,23213.6
26,44,25,1109.3,9980.9
27,44,26,344.4,2815.5
28,44,27,382.1,2593.3
29,44,28,1422.3,25553.7
30,44,29,265.8,2127.5
31,44,30,306.8,2773.0
32,44,31,668.4,9093.6
33,44,32,128.9,552.7
34,44,33,229.0,1865.9
35,44,34,1833.1,22381.0
36,44,35,281.7,2311.0
37,44,36,274.5,2212.8
38,44,37,468.5,5179.8
39,44,38,518.8,4909.5
40,44,39,463.2,5167.1
41,44,40,459.1,4908.9
42,44,41,948.3,15706.8
43,44,42,416.9,4669.4
44,44,43,320.5,2576.5
45,44,45,522.3,4661.1
46,44,46,638.7,5206.9
47,44,47,577.3,4843.0
48,44,48,1473.9,23892.7
49,44,49,1769.4,32821.3
50,44,50,321.0,2652.4
51,44,51,1572.7,19485.3
52,44,52,364.0,2870.3
53,44,53,577.3,4843.0
54,44,54,328.8,2674.4
55,44,55,513.8,4407.6
56,44,56,854.0,9974.1
57,44,57,1197.2,20585.2
58,44,58,208.2,1667.6
59,44,59,375.4,3106.4
60,44,60,1775.5,31159.7
61,44,61,741.0,11627.2
62,44,62,281.9,2085.7
63,44,63,304.3,2454.1
64,44,64,299.4,2706.3
65,44,65,529.2,4576.9
66,44,66,281.9,2085.7
67,44,67,1261.5,17383.8
68,44,68,496.8,4249.5
69,44,69,778.2,7541.3
70,44,70,641.1,6413.6
71,44,71,677.2,5325.3
72,44,72,627.5,6473.9
73,44,73,320.2,2436.9
74,44,74,1360.6,20688.8
75,44,75,291.7,2216.5
76,44,76,392.6,2966.5
77,44,77,553.8,7277.6
78,44,78,313.5,2585.8
79,44,79,1117.3,17335.6
80,44,80,355.3,3003.0
81,44,81,382.5,2887.4
82,44,82,210.0,1601.5
83,44,83,338.8,2483.3
84,44,84,753.5,10229.9
85,44,85,337.4,2646.4
86,44,86,459.7,3922.9
87,44,87,574.1,5867.0
88,44,88,329.0,2289.9
89,44,89,336.0,2696.0
90,44,90,551.1,6104.4
91,44,91,505.0,4117.8
92,44,92,645.8,6823.7
93,44,93,177.0,1493.6
94,44,94,507.4,5336.4
95,44,95,300.9,2720.0
96,44,96,347.2,2646.1
97,44,97,611.9,7653.9
98,44,98,341.2,3776.6
99,44,99,854.5,10846.2
100,44,100,2090.4,35029.8
101,44,101,1805.7,32304.8
102,44,102,301.4,2410.2
103,44,103,320.5,2558.1
104,44,104,570.6,4982.7
105,44,105,679.9,5334.0
106,44,106,323.0,2505.0
107,44,107,337.3,2658.5
108,44,108,1599.7,26121.0
109,44,109,1342.5,19376.3
110,44,110,1334.4,16732.1
111,44,111,920.9,9541.3
112,44,112,223.7,1722.0
113,44,113,822.0,7269.4
114,44,114,173.1,1324.4
115,44,115,225.1,1616.0
116,44,116,154.4,1181.3
117,44,117,280.4,2621.2
118,44,118,157.9,1247.7
119,44,119,679.4,9379.8
120,44,120,856.6,10861.7
121,44,121,772.9,6949.8
122,44,122,387.2,3120.7
123,44,123,285.9,2316.4
124,44,124,605.3,5303.0
125,44,125,516.5,4433.9
126,44,126,346.2,2713.2
127,44,127,355.9,2845.2
128,44,128,641.0,6595.5
129,44,129,880.1,12764.2
130,44,130,446.9,4926.4
131,44,131,0.0,0.0
132,44,132,350.2,2821.9
133,44,133,571.4,5855.8
134,44,134,1001.5,14865.9
135,44,135,1403.8,23518.6
136,44,136,304.3,2454.1
137,44,137,1520.0,26353.8
138,44,138,295.1,2296.6
139,44,139,344.4,2815.5
140,44,140,351.3,3920.3
141,44,141,1947.9,29988.4
142,44,142,411.6,3240.7
143,44,143,315.5,2447.2
144,44,144,283.5,2655.9
145,44,145,505.9,4350.6
146,44,146,193.6,1475.5
147,44,147,279.3,2551.8
148,44,148,350.1,2803.6
149,44,149,1869.4,33182.6
150,44,150,168.0,1304.4
151,44,151,174.8,1364.5
152,44,152,585.6,6158.9
153,44,153,280.1,2171.9
154,44,154,607.1,4721.3
155,44,155,544.9,4625.4
156,44,156,487.4,2835.0
157,44,157,283.1,2162.9
158,44,158,480.0,5169.9
159,44,159,1840.9,32142.6
160,44,160,1691.8,29897.1
161,44,161,321.5,2480.6
162,44,162,274.8,2450.9
163,44,163,1665.8,15313.3
164,44,164,147.1,950.0
165,44,165,120.2,880.3
