,from_id,to_id,duration,length
0,99,166,1250.6,14265.5
1,99,0,1280.2,16565.3
2,99,1,913.4,9949.2
3,99,2,943.1,12547.9
4,99,3,1350.1,17004.5
5,99,4,1572.4,16970.7
6,99,5,1022.5,11464.4
7,99,6,909.1,11138.9
8,99,7,1164.7,13420.3
9,99,8,533.3,7107.2
10,99,9,448.6,4392.8
11,99,10,2623.9,44575.7
12,99,11,1219.0,15672.3
13,99,12,851.0,10873.9
14,99,13,1074.3,11888.2
15,99,14,1320.9,15398.0
16,99,15,2296.6,38114.2
17,99,16,1153.6,12493.9
18,99,17,1293.8,16270.9
19,99,18,1077.0,12755.0
20,99,19,1064.0,12832.9
21,99,20,1770.9,28008.2
22,99,21,860.1,10844.1
23,99,22,1084.8,13015.0
24,99,23,759.3,8690.6
25,99,24,2183.8,33768.6
26,99,25,1376.0,14474.8
27,99,26,1088.0,13370.4
28,99,27,950.0,11770.2
29,99,28,1044.6,12596.2
30,99,29,999.9,12025.6
31,99,30,1050.4,13327.9
32,99,31,1412.0,19648.6
33,99,32,917.0,11511.6
34,99,33,979.1,12199.0
35,99,34,1958.1,30982.7
36,99,35,1015.8,12209.1
37,99,36,1009.2,12071.4
38,99,37,1212.1,15734.8
39,99,38,1124.7,12926.9
40,99,39,1206.8,15722.0
41,99,40,1202.7,15463.9
42,99,41,1691.9,26261.8
43,99,42,1160.5,15224.3
44,99,43,1054.6,12474.7
45,99,44,864.5,10780.2
46,99,45,1244.0,13786.7
47,99,46,1360.4,14332.6
48,99,47,1320.9,15398.0
49,99,48,1537.5,22264.3
50,99,49,1305.8,16272.4
51,99,50,1071.1,12985.5
52,99,51,755.1,8775.9
53,99,52,1098.1,12768.4
54,99,53,1320.9,15398.0
55,99,54,1072.4,13229.4
56,99,55,1235.5,13533.3
57,99,56,1597.6,20529.0
58,99,57,1355.5,19165.6
59,99,58,958.3,12000.8
60,99,59,1119.0,13661.4
61,99,60,2422.5,39788.8
62,99,61,1484.6,22182.1
63,99,62,1028.0,12640.7
64,99,63,1036.9,12377.1
65,99,64,1043.0,13261.2
66,99,65,1256.0,13710.8
67,99,66,1028.0,12640.7
68,99,67,2005.1,27938.7
69,99,68,1218.5,13375.2
70,99,69,420.7,4593.7
71,99,70,484.0,5658.6
72,99,71,1398.9,14450.9
73,99,72,1371.1,17028.9
74,99,73,1052.6,12299.3
75,99,74,2104.2,31243.7
76,99,75,1023.9,12167.1
77,99,76,1107.9,12060.8
78,99,77,1297.4,17832.6
79,99,78,1063.6,12919.0
80,99,79,1860.9,27890.6
81,99,80,1087.9,12926.0
82,99,81,1114.7,12838.1
83,99,82,870.4,10053.3
84,99,83,1071.4,12406.2
85,99,84,1044.2,10974.6
86,99,85,1070.0,12569.3
87,99,86,1181.4,13048.5
88,99,87,1062.6,11282.1
89,99,88,1026.1,12033.5
90,99,89,1086.1,13029.2
91,99,90,1294.7,16659.4
92,99,91,1237.6,14040.7
93,99,92,1389.4,17378.6
94,99,93,923.1,12048.5
95,99,94,1251.0,15891.3
96,99,95,1044.5,13275.0
97,99,96,960.6,10843.1
98,99,97,1217.8,15143.4
99,99,98,1084.8,14331.6
100,99,100,1428.3,16339.3
101,99,101,1427.9,16485.9
102,99,102,1051.5,12743.4
103,99,103,1070.6,12891.2
104,99,104,1297.4,14116.6
105,99,105,1401.6,14459.6
106,99,106,1055.3,12365.2
107,99,107,1052.2,11784.1
108,99,108,1663.3,24492.7
109,99,109,643.3,7520.6
110,99,110,516.8,6022.6
111,99,111,1653.1,17394.7
112,99,112,973.8,12055.1
113,99,113,1542.7,16058.8
114,99,114,924.4,11631.8
115,99,115,975.2,11949.1
116,99,116,904.5,11514.5
117,99,117,1024.0,13176.2
118,99,118,904.0,11802.7
119,99,119,1423.0,19934.7
120,99,120,1600.2,21416.7
121,99,121,1493.6,15739.3
122,99,122,1121.3,13018.8
123,99,123,1036.0,12649.6
124,99,124,1332.1,14437.0
125,99,125,987.6,10662.3
126,99,126,1089.8,13268.1
127,99,127,1106.0,13178.4
128,99,128,1384.6,17150.5
129,99,129,1623.7,23319.2
130,99,130,1190.5,15481.3
131,99,131,864.5,10780.2
132,99,132,1100.3,13155.1
133,99,133,1059.9,11271.0
134,99,134,1192.7,13386.2
135,99,135,1467.4,21890.3
136,99,136,1036.9,12377.1
137,99,137,2158.2,36995.2
138,99,138,1027.3,12247.2
139,99,139,1088.0,13370.4
140,99,140,1094.9,14475.3
141,99,141,2640.7,41851.5
142,99,142,1126.9,12335.0
143,99,143,1048.1,12370.1
144,99,144,1027.1,13210.8
145,99,145,1227.6,13476.2
146,99,146,943.7,11808.7
147,99,147,1022.9,13106.7
148,99,148,1084.2,12701.7
149,99,149,1491.6,17363.8
150,99,150,923.3,11595.5
151,99,151,924.9,11697.7
152,99,152,1329.2,16713.8
153,99,153,1030.2,12505.0
154,99,154,1328.8,13847.0
155,99,155,1271.7,13759.4
156,99,156,1048.1,12011.9
157,99,157,995.7,11051.3
158,99,158,534.2,6768.8
159,99,159,2480.2,39582.1
160,99,160,2357.8,38366.2
161,99,161,1053.7,12431.2
162,99,162,1018.4,13005.9
163,99,163,1835.0,26166.1
164,99,164,826.2,10887.0
165,99,165,870.3,11213.5
