,from_id,to_id,duration,length
0,26,166,417.2,3237.6
1,26,0,417.4,3915.6
2,26,1,936.2,14844.3
3,26,2,257.1,2272.7
4,26,3,497.8,4690.1
5,26,4,1105.2,10229.0
6,26,5,435.1,3361.1
7,26,6,320.5,2675.6
8,26,7,345.6,3499.2
9,26,8,601.4,6462.4
10,26,9,1445.0,17118.7
11,26,10,1821.0,32437.8
12,26,11,356.2,3022.6
13,26,12,302.3,2560.4
14,26,13,455.3,3592.1
15,26,14,458.1,2748.3
16,26,15,1857.6,24994.9
17,26,16,421.3,3389.9
18,26,17,431.0,3621.1
19,26,18,257.9,1821.0
20,26,19,197.8,1388.2
21,26,20,1755.1,32216.8
22,26,21,354.1,2997.7
23,26,22,209.0,1232.0
24,26,23,1755.7,21416.4
25,26,24,1331.5,21454.2
26,26,25,12.0,50.0
27,26,27,530.1,4145.3
28,26,28,1564.8,28342.6
29,26,29,307.6,2434.0
30,26,30,138.0,771.1
31,26,31,559.7,7334.2
32,26,32,330.7,2552.0
33,26,33,198.2,1334.3
34,26,34,1724.4,20621.6
35,26,35,303.6,2449.1
36,26,36,281.8,2045.2
37,26,37,349.3,3085.1
38,26,38,696.5,9040.4
39,26,39,344.0,3072.3
40,26,40,339.9,2814.2
41,26,41,839.6,13947.4
42,26,42,297.7,2574.6
43,26,43,218.5,1560.9
44,26,44,358.5,2933.7
45,26,45,442.0,3679.1
46,26,46,558.4,4225.0
47,26,47,458.1,2748.3
48,26,48,1616.4,26681.7
49,26,49,1911.9,35610.2
50,26,50,184.0,1071.9
51,26,51,1751.5,21501.7
52,26,52,327.3,2402.1
53,26,53,458.1,2748.3
54,26,54,104.6,341.0
55,26,55,441.1,3425.7
56,26,56,745.3,8214.7
57,26,57,1339.7,23374.2
58,26,58,198.2,1394.1
59,26,59,149.3,805.3
60,26,60,1666.8,29400.3
61,26,61,632.3,9867.8
62,26,62,171.9,908.9
63,26,63,260.8,1976.2
64,26,64,130.6,704.4
65,26,65,492.5,4108.7
66,26,66,171.9,908.9
67,26,67,1152.8,15624.4
68,26,68,501.9,4218.8
69,26,69,941.8,9523.7
70,26,70,804.7,8396.0
71,26,71,596.9,4343.3
72,26,72,518.8,4714.5
73,26,73,343.6,2684.8
74,26,74,1251.9,18929.4
75,26,75,313.2,2248.0
76,26,76,443.8,3442.3
77,26,77,445.1,5518.3
78,26,78,176.5,1005.4
79,26,79,1008.6,15576.2
80,26,80,268.8,1992.0
81,26,81,353.5,2697.9
82,26,82,427.3,3734.9
83,26,83,304.6,2177.9
84,26,84,896.0,13018.8
85,26,85,258.2,1717.4
86,26,86,464.8,3892.2
87,26,87,751.8,9997.8
88,26,88,477.0,3841.9
89,26,89,219.9,1584.4
90,26,90,431.9,4009.7
91,26,91,404.2,3012.8
92,26,92,537.1,5064.3
93,26,93,139.5,1049.3
94,26,94,388.2,3241.6
95,26,95,132.1,718.2
96,26,96,564.5,4779.5
97,26,97,754.4,10442.9
98,26,98,222.9,1418.3
99,26,99,1033.3,12862.7
100,26,100,2232.9,37818.8
101,26,101,1948.2,35093.7
102,26,102,191.1,1298.6
103,26,103,204.4,1446.5
104,26,104,533.9,4514.5
105,26,105,599.6,4352.0
106,26,106,365.7,2806.3
107,26,107,387.2,3036.1
108,26,108,1592.7,16545.4
109,26,109,1485.0,22165.3
110,26,110,1513.2,18748.5
111,26,111,812.2,7781.9
112,26,112,203.3,1384.9
113,26,113,716.9,6561.5
114,26,114,270.0,2063.1
115,26,115,201.4,1483.4
116,26,116,234.3,1834.7
117,26,117,98.1,534.2
118,26,118,179.0,1440.2
119,26,119,570.7,7620.4
120,26,120,747.9,9102.3
121,26,121,675.1,6241.9
122,26,122,290.8,2083.5
123,26,123,175.6,1204.8
124,26,124,530.6,5007.6
125,26,125,733.8,6567.2
126,26,126,122.0,379.8
127,26,127,245.6,1733.6
128,26,128,532.3,4836.1
129,26,129,771.4,11004.8
130,26,130,338.2,3167.0
131,26,131,358.5,2933.7
132,26,132,236.4,1696.0
133,26,133,749.1,9986.6
134,26,134,1144.0,17654.9
135,26,135,1546.3,26307.6
136,26,136,260.8,1976.2
137,26,137,1411.3,24594.4
138,26,138,304.2,2227.1
139,26,139,0.0,0.0
140,26,140,232.1,1825.6
141,26,141,1839.2,28229.0
142,26,142,375.6,2988.8
143,26,143,281.3,2141.8
144,26,144,101.2,568.8
145,26,145,511.0,4319.9
146,26,146,251.7,1818.7
147,26,147,116.7,796.2
148,26,148,234.6,1694.8
149,26,149,2011.9,35971.6
150,26,150,286.1,2226.6
151,26,151,220.4,1663.2
152,26,152,476.9,4399.5
153,26,153,149.2,1028.5
154,26,154,534.4,3739.4
155,26,155,508.2,4157.2
156,26,156,635.4,4387.0
157,26,157,500.4,4296.3
158,26,158,628.0,6721.9
159,26,159,1732.2,30383.2
160,26,160,1583.1,28137.7
161,26,161,330.6,2411.1
162,26,162,116.4,686.8
163,26,163,1563.4,15387.9
164,26,164,345.1,3090.0
165,26,165,246.6,2085.5
