,from_id,to_id,duration,length
0,94,166,530.0,4450.4
1,94,0,148.4,684.2
2,94,1,1135.9,17425.7
3,94,2,471.9,4859.8
4,94,3,601.6,5058.4
5,94,4,1317.9,12283.5
6,94,5,659.2,5989.1
7,94,6,550.2,5303.5
8,94,7,449.4,3867.5
9,94,8,831.3,9203.6
10,94,9,1674.9,19859.9
11,94,10,1765.9,29322.1
12,94,11,107.5,699.3
13,94,12,532.0,5188.3
14,94,13,679.4,6220.0
15,94,14,429.7,2381.4
16,94,15,1779.3,21903.7
17,94,16,650.6,5689.4
18,94,17,255.1,1761.0
19,94,18,472.3,3722.1
20,94,19,410.0,3228.0
21,94,20,1954.8,34798.2
22,94,21,585.7,5738.9
23,94,22,351.4,2756.2
24,94,23,1985.6,24157.7
25,94,24,1276.4,18338.5
26,94,25,1487.2,14274.1
27,94,26,399.8,3146.0
28,94,27,760.0,6886.6
29,94,28,1764.5,30924.0
30,94,29,557.5,4825.4
31,94,30,328.7,2794.9
32,94,31,481.4,4243.0
33,94,32,562.3,5293.3
34,94,33,448.7,3985.2
35,94,34,1646.1,17530.4
36,94,35,560.5,4774.8
37,94,36,528.5,4669.6
38,94,37,126.4,812.0
39,94,38,896.2,11621.7
40,94,39,122.0,795.5
41,94,40,285.8,2141.7
42,94,41,784.5,10831.7
43,94,42,139.8,872.4
44,94,43,483.1,3868.3
45,94,44,590.1,5675.0
46,94,45,664.0,5833.5
47,94,46,691.5,5372.5
48,94,47,429.7,2381.4
49,94,48,1758.0,18959.2
50,94,49,2111.6,38191.6
51,94,50,343.2,2756.5
52,94,51,1981.4,24243.0
53,94,52,584.0,4987.7
54,94,53,429.7,2381.4
55,94,54,428.7,3463.2
56,94,55,663.1,5580.0
57,94,56,667.0,5123.5
58,94,57,1539.4,25955.6
59,94,58,444.9,4018.6
60,94,59,347.6,2830.2
61,94,60,1611.7,26284.6
62,94,61,577.2,6752.1
63,94,62,464.2,3788.1
64,94,63,517.7,4301.9
65,94,64,336.1,2861.6
66,94,65,721.8,6408.2
67,94,66,464.2,3788.1
68,94,67,1097.7,12508.6
69,94,68,731.2,6518.3
70,94,69,1171.7,12264.9
71,94,70,1034.6,11137.3
72,94,71,730.0,5490.9
73,94,72,306.7,2294.7
74,94,73,600.5,5010.5
75,94,74,1196.8,15813.6
76,94,75,559.9,4872.4
77,94,76,671.2,5742.0
78,94,77,151.9,975.5
79,94,78,350.7,2823.1
80,94,79,953.5,12460.5
81,94,80,425.8,3472.2
82,94,81,582.8,4997.4
83,94,82,658.9,6476.1
84,94,83,561.5,4503.6
85,94,84,1095.7,15600.2
86,94,85,515.1,4043.1
87,94,86,694.1,6191.6
88,94,87,951.5,12579.2
89,94,88,706.9,6583.1
90,94,89,387.9,3031.7
91,94,90,137.6,842.1
92,94,91,626.2,5167.2
93,94,92,538.2,4242.6
94,94,93,425.6,3920.8
95,94,95,334.6,2847.8
96,94,96,796.1,7520.7
97,94,97,954.1,13024.3
98,94,98,345.9,2415.6
99,94,99,1263.2,15603.9
100,94,100,2432.6,40400.1
101,94,101,2147.9,37675.1
102,94,102,408.3,3109.4
103,94,103,403.4,3169.7
104,94,104,669.1,5696.3
105,94,105,732.7,5499.6
106,94,106,622.6,5132.0
107,94,107,616.3,5337.1
108,94,108,1593.8,15723.8
109,94,109,1684.7,24746.6
110,94,110,1743.1,21489.7
111,94,111,807.4,6721.4
112,94,112,450.0,4009.4
113,94,113,803.7,6616.7
114,94,114,494.1,4691.1
115,94,115,448.1,4107.8
116,94,116,449.1,4421.8
117,94,117,342.1,3010.7
118,94,118,446.6,4402.2
119,94,119,492.4,4529.2
120,94,120,615.8,5216.9
121,94,121,684.5,5647.7
122,94,122,519.0,4393.9
123,94,123,444.8,3512.3
124,94,124,634.4,5375.9
125,94,125,965.4,9308.5
126,94,126,446.1,3502.0
127,94,127,399.3,3063.0
128,94,128,320.2,2416.4
129,94,129,697.1,6633.8
130,94,130,346.5,2619.0
131,94,131,590.1,5675.0
132,94,132,384.7,2919.3
133,94,133,948.8,12568.0
134,94,134,1343.7,20236.3
135,94,135,1687.9,18585.1
136,94,136,517.7,4301.9
137,94,137,1356.2,21478.7
138,94,138,550.9,4851.5
139,94,139,399.8,3146.0
140,94,140,244.4,1897.9
141,94,141,1784.1,25113.2
142,94,142,604.9,5288.3
143,94,143,538.2,4467.5
144,94,144,345.2,3045.3
145,94,145,740.3,6619.3
146,94,146,498.4,4443.1
147,94,147,401.8,3403.7
148,94,148,477.2,3867.1
149,94,149,2211.6,38552.9
150,94,150,510.8,4872.7
151,94,151,467.1,4287.7
152,94,152,580.7,4767.8
153,94,153,406.1,3336.0
154,94,154,684.2,5381.6
155,94,155,737.5,6456.7
156,94,156,865.3,7128.3
157,94,157,732.0,7037.5
158,94,158,857.9,9463.2
159,94,159,1677.1,27267.5
160,94,160,1528.0,25022.0
161,94,161,577.3,5035.5
162,94,162,357.8,3181.1
163,94,163,1421.2,12296.3
164,94,164,575.0,5831.2
165,94,165,476.3,4713.5
