,from_id,to_id,duration,length
0,113,166,389.1,3089.8
1,113,0,838.3,7910.5
2,113,1,1078.9,10913.5
3,113,2,804.2,7232.9
4,113,3,220.4,1871.4
5,113,4,611.4,5887.2
6,113,5,608.3,5066.2
7,113,6,750.7,6438.9
8,113,7,494.3,3953.7
9,113,8,1170.5,12322.0
10,113,9,1878.1,18269.3
11,113,10,1869.3,26632.7
12,113,11,757.3,6371.6
13,113,12,776.3,6748.4
14,113,13,526.8,4239.2
15,113,14,879.0,6743.1
16,113,15,1464.2,19936.8
17,113,16,475.9,3934.8
18,113,17,851.9,7616.0
19,113,18,553.3,4759.5
20,113,19,591.8,5159.7
21,113,20,1787.5,22892.5
22,113,21,830.2,6967.8
23,113,22,591.2,5215.1
24,113,23,1977.1,30811.2
25,113,24,1544.3,16829.3
26,113,25,1819.7,15866.9
27,113,26,739.0,6264.3
28,113,27,1099.2,10004.9
29,113,28,1687.6,27822.1
30,113,29,634.1,5472.7
31,113,30,628.3,5550.2
32,113,31,917.5,10099.4
33,113,32,848.5,6973.5
34,113,33,625.0,5365.8
35,113,34,1156.4,13274.1
36,113,35,565.7,4877.1
37,113,36,584.3,5035.5
38,113,37,770.2,7079.9
39,113,38,702.9,6672.0
40,113,39,764.9,7067.2
41,113,40,539.7,4549.0
42,113,41,1271.8,17606.0
43,113,42,680.0,5784.2
44,113,43,608.3,5249.8
45,113,44,834.6,6903.9
46,113,45,309.9,2607.3
47,113,46,361.1,2694.6
48,113,47,879.0,6743.1
49,113,48,1181.1,13856.6
50,113,49,2034.7,35089.7
51,113,50,583.0,5215.4
52,113,51,2080.0,22458.0
53,113,52,515.3,4428.9
54,113,53,879.0,6743.1
55,113,54,747.0,6180.3
56,113,55,408.2,3341.8
57,113,56,961.8,9521.5
58,113,57,1374.7,19184.8
59,113,58,667.9,5686.5
60,113,59,686.8,5948.5
61,113,60,1685.5,21858.9
62,113,61,1064.5,13526.4
63,113,62,803.4,6906.4
64,113,63,547.4,4743.7
65,113,64,635.7,5616.9
66,113,65,404.1,3183.3
67,113,66,803.4,6906.4
68,113,67,1016.1,11171.4
69,113,68,352.6,2871.4
70,113,69,1461.2,13646.7
71,113,70,1328.2,12282.9
72,113,71,399.6,2813.0
73,113,72,602.0,5251.0
74,113,73,576.5,4882.0
75,113,74,1684.1,22587.9
76,113,75,588.5,4986.7
77,113,76,509.8,4199.5
78,113,77,817.7,7473.7
79,113,78,590.5,5282.0
80,113,79,962.5,10987.2
81,113,80,542.2,4529.2
82,113,81,500.3,4257.4
83,113,82,694.6,5876.2
84,113,83,632.3,5226.3
85,113,84,1021.1,10082.1
86,113,85,609.3,5147.8
87,113,86,389.7,3198.1
88,113,87,681.7,6534.8
89,113,88,1046.1,9701.5
90,113,89,580.7,4863.6
91,113,90,852.8,8004.5
92,113,91,452.3,3820.9
93,113,92,269.7,2374.1
94,113,93,764.8,7039.1
95,113,94,789.3,6590.7
96,113,95,634.2,5603.2
97,113,96,660.4,5430.7
98,113,97,833.0,9007.7
99,113,98,598.4,5131.8
100,113,99,1515.9,15747.9
101,113,100,2355.7,37298.3
102,113,101,2071.0,34573.2
103,113,102,620.4,5360.1
104,113,103,596.2,5001.6
105,113,104,284.7,2471.5
106,113,105,402.3,2821.7
107,113,106,599.2,5046.8
108,113,107,526.0,4499.1
109,113,108,992.3,10521.8
110,113,109,1678.7,26235.3
111,113,110,1853.6,19939.4
112,113,111,237.9,2039.7
113,113,112,704.6,6120.3
114,113,114,689.1,5932.7
115,113,115,691.3,6075.9
116,113,116,711.8,6140.8
117,113,117,681.3,6129.0
118,113,118,785.8,7520.5
119,113,119,928.5,10385.6
120,113,120,669.8,6045.5
121,113,121,124.7,849.1
122,113,122,507.5,4384.0
123,113,123,620.2,5338.5
124,113,124,250.0,2151.1
125,113,125,733.8,6046.0
126,113,126,764.4,6219.0
127,113,127,601.4,5049.3
128,113,128,678.4,5876.0
129,113,129,775.3,8760.5
130,113,130,524.6,4370.7
131,113,131,834.6,6903.9
132,113,132,576.8,4753.4
133,113,133,679.0,6523.6
134,113,134,1117.4,10897.2
135,113,135,1111.0,13482.6
136,113,136,547.4,4743.7
137,113,137,1403.6,19052.1
138,113,138,561.9,4853.6
139,113,139,739.0,6264.3
140,113,140,653.0,5820.4
141,113,141,1886.1,23908.4
142,113,142,463.0,3916.5
143,113,143,609.0,5190.2
144,113,144,684.4,6163.7
145,113,145,343.5,2770.4
146,113,146,693.3,5843.1
147,113,147,686.9,5730.9
148,113,148,562.2,4904.3
149,113,149,2134.7,35451.1
150,113,150,690.9,5986.8
151,113,151,702.2,5947.1
152,113,152,280.0,2376.3
153,113,153,638.4,5577.5
154,113,154,414.4,3110.7
155,113,155,364.4,2814.9
156,113,156,1204.5,10246.6
157,113,157,596.3,4947.5
158,113,158,1197.1,12581.5
159,113,159,1743.2,21652.2
160,113,160,1620.8,20436.4
161,113,161,557.3,4767.3
162,113,162,697.0,6299.5
163,113,163,938.5,8211.0
164,113,164,840.5,7053.4
165,113,165,727.0,6300.7
