,from_id,to_id,duration,length
0,18,166,206.5,1518.7
1,18,0,502.7,4733.3
2,18,1,1004.2,13667.8
3,18,2,337.0,3078.7
4,18,3,357.1,2699.3
5,18,4,953.5,8872.3
6,18,5,313.0,2440.9
7,18,6,283.5,2284.8
8,18,7,114.8,726.6
9,18,8,725.2,7516.9
10,18,9,1510.1,17402.1
11,18,10,1917.6,32919.3
12,18,11,428.0,3479.8
13,18,12,309.1,2594.3
14,18,13,337.6,2661.3
15,18,14,543.4,3566.0
16,18,15,1913.9,22884.8
17,18,16,280.6,2274.4
18,18,17,516.3,4438.9
19,18,19,105.7,681.1
20,18,20,1823.1,31040.3
21,18,21,380.7,3164.2
22,18,22,139.4,956.3
23,18,23,1820.8,21699.8
24,18,24,1428.1,21935.6
25,18,25,1376.5,12297.5
26,18,26,279.9,1772.6
27,18,27,653.9,5199.9
28,18,28,1632.8,27166.1
29,18,29,166.9,1318.5
30,18,30,197.4,1407.1
31,18,31,656.3,7815.6
32,18,32,403.3,3184.9
33,18,33,157.2,1201.9
34,18,34,1651.7,18037.7
35,18,35,162.9,1333.6
36,18,36,176.2,1364.3
37,18,37,434.6,3902.8
38,18,38,703.9,6428.8
39,18,39,429.3,3890.1
40,18,40,247.9,1702.2
41,18,41,936.2,14428.8
42,18,42,350.7,2892.3
43,18,43,102.6,621.8
44,18,44,385.1,3100.3
45,18,45,290.3,2322.4
46,18,46,395.8,2529.7
47,18,47,543.4,3566.0
48,18,48,1558.5,14501.1
49,18,49,1979.9,34433.7
50,18,50,155.9,1151.4
51,18,51,1816.6,21785.1
52,18,52,186.6,1286.6
53,18,53,543.4,3566.0
54,18,54,264.3,1631.5
55,18,55,289.4,2068.9
56,18,56,841.9,8696.1
57,18,57,1407.7,22197.7
58,18,58,202.8,1505.2
59,18,59,308.8,2042.1
60,18,60,1763.4,29881.8
61,18,61,728.9,10349.2
62,18,62,336.8,2391.7
63,18,63,120.1,860.7
64,18,64,190.0,1340.4
65,18,65,351.8,2993.2
66,18,66,336.8,2391.7
67,18,67,1249.4,16105.8
68,18,68,361.2,3103.3
69,18,69,1022.1,9841.1
70,18,70,885.0,8713.5
71,18,71,434.3,2648.1
72,18,72,381.4,2928.0
73,18,73,202.9,1569.3
74,18,74,1348.5,19410.8
75,18,75,173.7,1296.4
76,18,76,303.1,2326.8
77,18,77,527.8,4579.5
78,18,78,148.4,1084.8
79,18,79,1105.2,16057.7
80,18,80,54.7,257.2
81,18,81,212.8,1582.4
82,18,82,355.6,2908.8
83,18,83,163.9,1062.4
84,18,84,964.0,11842.3
85,18,85,117.5,601.9
86,18,86,324.1,2776.7
87,18,87,738.8,6648.6
88,18,88,600.8,4896.4
89,18,89,124.2,784.4
90,18,90,517.2,4827.4
91,18,91,252.5,1656.1
92,18,92,407.2,3277.8
93,18,93,304.4,2532.1
94,18,94,460.0,3698.8
95,18,95,191.5,1354.1
96,18,96,500.2,3953.4
97,18,97,807.9,7910.2
98,18,98,215.4,1467.4
99,18,99,1098.4,13146.1
100,18,100,2300.9,36642.3
101,18,101,2016.2,33917.2
102,18,102,134.3,881.5
103,18,103,112.3,739.4
104,18,104,382.3,2713.4
105,18,105,437.0,2656.8
106,18,106,225.0,1690.8
107,18,107,246.5,1920.6
108,18,108,1442.3,14591.4
109,18,109,1553.0,20988.8
110,18,110,1578.3,19031.9
111,18,111,682.3,5995.4
112,18,112,235.5,1822.2
113,18,113,576.2,4570.7
114,18,114,221.9,1778.5
115,18,115,222.2,1777.8
116,18,116,244.6,1986.7
117,18,117,222.2,1578.3
118,18,118,338.4,2734.8
119,18,119,667.3,8101.8
120,18,120,716.8,6349.6
121,18,121,534.4,4251.1
122,18,122,138.1,856.4
123,18,123,156.1,970.9
124,18,124,359.3,2466.0
125,18,125,681.1,6028.1
126,18,126,281.7,1670.3
127,18,127,144.9,970.0
128,18,128,394.9,3049.6
129,18,129,862.9,7938.0
130,18,130,200.8,1380.5
131,18,131,385.1,3100.3
132,18,132,123.7,792.3
133,18,133,736.1,6637.5
134,18,134,1212.0,16478.4
135,18,135,1488.4,14127.0
136,18,136,120.1,860.7
137,18,137,1507.9,25075.8
138,18,138,177.1,1376.4
139,18,139,279.9,1772.6
140,18,140,317.4,2643.3
141,18,141,1935.8,28710.4
142,18,142,234.9,1873.3
143,18,143,140.6,1026.3
144,18,144,225.3,1613.0
145,18,145,370.3,3204.3
146,18,146,226.1,1688.9
147,18,147,220.0,1474.9
148,18,148,79.6,425.9
149,18,149,2079.9,34795.1
150,18,150,223.7,1832.7
151,18,151,235.0,1792.9
152,18,152,336.2,2408.6
153,18,153,169.3,1279.4
154,18,154,369.0,1977.5
155,18,155,367.5,3041.7
156,18,156,759.2,5441.6
157,18,157,436.1,3470.2
158,18,158,751.8,7776.4
159,18,159,1828.8,30864.7
160,18,160,1679.7,28619.1
161,18,161,203.5,1560.4
162,18,162,230.4,1784.7
163,18,163,1433.5,13601.4
164,18,164,391.0,3249.8
165,18,165,259.8,2146.5
