,from_id,to_id,duration,length
0,91,166,122.5,883.7
1,91,0,622.9,6098.9
2,91,1,1022.2,13177.4
3,91,2,455.4,4118.3
4,91,3,259.6,2211.9
5,91,4,794.3,7733.4
6,91,5,260.2,1951.8
7,91,6,401.9,3324.4
8,91,7,151.9,1229.7
9,91,8,843.6,8556.5
10,91,9,1613.9,17216.6
11,91,10,2037.0,34464.4
12,91,11,548.2,4845.3
13,91,12,427.5,3633.9
14,91,13,219.9,1910.1
15,91,14,663.6,4931.5
16,91,15,1790.3,23210.0
17,91,16,129.8,982.6
18,91,17,636.5,5804.4
19,91,18,194.3,1455.8
20,91,19,232.8,1856.0
21,91,20,1841.1,30549.9
22,91,21,498.4,4392.0
23,91,22,289.9,2325.8
24,91,23,1900.9,24318.0
25,91,24,1547.5,23480.8
26,91,25,1494.2,13525.4
27,91,26,407.0,2947.5
28,91,27,772.3,6239.5
29,91,28,1650.8,26675.8
30,91,29,285.3,2358.1
31,91,30,324.5,2582.0
32,91,31,775.7,9360.8
33,91,32,521.7,4224.5
34,91,33,280.2,2254.0
35,91,34,1492.5,16898.7
36,91,35,216.9,1762.6
37,91,36,232.0,1923.6
38,91,37,554.8,5268.3
39,91,38,662.9,6254.5
40,91,39,549.5,5255.6
41,91,40,375.2,3067.8
42,91,41,1055.6,15974.0
43,91,42,470.9,4257.9
44,91,43,259.8,1945.0
45,91,44,502.8,4328.1
46,91,45,131.1,1183.5
47,91,46,247.5,1729.3
48,91,47,663.6,4931.5
49,91,48,1399.3,13362.1
50,91,49,1997.9,33943.4
51,91,50,283.0,2326.2
52,91,51,1920.4,21599.7
53,91,52,170.5,1317.1
54,91,53,663.6,4931.5
55,91,54,391.4,2806.4
56,91,55,130.2,930.0
57,91,56,923.3,7366.0
58,91,57,1425.7,21707.3
59,91,58,315.6,2574.7
60,91,59,435.9,3216.9
61,91,60,1882.8,31426.9
62,91,61,848.3,11894.4
63,91,62,444.7,3343.9
64,91,63,202.6,1631.9
65,91,64,317.1,2515.3
66,91,65,210.6,1120.6
67,91,66,444.7,3343.9
68,91,67,1342.2,14444.6
69,91,68,214.9,1791.7
70,91,69,1139.8,11069.0
71,91,70,1002.7,9941.3
72,91,71,286.0,1847.7
73,91,72,477.4,3912.0
74,91,73,227.7,1767.4
75,91,74,1467.9,20955.9
76,91,75,236.2,1874.9
77,91,76,163.7,1247.3
78,91,77,655.1,5945.1
79,91,78,275.5,2259.7
80,91,79,1224.6,17602.8
81,91,80,205.2,1626.7
82,91,81,159.7,1143.0
83,91,82,383.9,3152.8
84,91,83,287.5,2114.5
85,91,84,982.0,11352.0
86,91,85,264.5,2035.9
87,91,86,177.8,1465.1
88,91,87,588.4,5346.3
89,91,88,719.2,5936.0
90,91,89,254.9,2052.2
91,91,90,637.4,6193.0
92,91,92,321.5,2698.7
93,91,93,412.3,3484.4
94,91,94,580.2,5064.4
95,91,95,318.6,2529.0
96,91,96,378.5,3274.4
97,91,97,766.9,7735.8
98,91,98,354.1,2837.6
99,91,99,1202.2,12960.6
100,91,100,2318.9,36151.9
101,91,101,2034.2,33426.8
102,91,102,261.4,2056.4
103,91,103,239.4,1914.3
104,91,104,239.7,1915.5
105,91,105,288.7,1856.4
106,91,106,250.4,1932.3
107,91,107,177.9,1384.7
108,91,108,1283.1,13452.4
109,91,109,1571.0,20498.4
110,91,110,1682.1,18846.5
111,91,111,541.2,5127.6
112,91,112,345.6,2816.6
113,91,113,430.8,3791.8
114,91,114,340.3,2818.2
115,91,115,332.3,2772.2
116,91,116,363.0,3026.3
117,91,117,347.4,2907.2
118,91,118,451.8,3875.2
119,91,119,786.7,9646.9
120,91,120,717.7,6076.3
121,91,121,381.7,3472.2
122,91,122,148.5,1080.3
123,91,123,261.2,2034.8
124,91,124,243.9,1926.9
125,91,125,530.7,4725.8
126,91,126,408.8,2845.2
127,91,127,295.4,2339.5
128,91,128,522.2,4415.2
129,91,129,863.8,7664.6
130,91,130,328.1,2746.0
131,91,131,502.8,4328.1
132,91,132,271.4,2163.8
133,91,133,585.7,5335.1
134,91,134,1230.0,15988.0
135,91,135,1329.2,12988.1
136,91,136,202.6,1631.9
137,91,137,1627.3,26621.0
138,91,138,209.6,1741.8
139,91,139,407.0,2947.5
140,91,140,437.6,4008.8
141,91,141,2055.2,30255.5
142,91,142,124.4,964.3
143,91,143,264.2,2078.3
144,91,144,350.5,2941.9
145,91,145,224.0,1892.7
146,91,146,344.5,2728.6
147,91,147,327.9,2427.2
148,91,148,203.2,1600.6
149,91,149,2097.9,34304.7
150,91,150,342.1,2872.3
151,91,151,351.3,2952.1
152,91,152,231.4,1921.3
153,91,153,279.4,2273.8
154,91,154,223.5,1243.7
155,91,155,214.9,1703.8
156,91,156,877.6,6481.2
157,91,157,314.4,2791.1
158,91,158,870.2,8816.1
159,91,159,1948.2,32409.8
160,91,160,1799.1,30164.3
161,91,161,205.0,1655.4
162,91,162,338.3,2736.9
163,91,163,1274.6,11835.7
164,91,164,508.7,4477.6
165,91,165,377.5,3374.3
